1102114,3624556,2021.02.16 11:45:00,2021.02.16 12:00:12,0.36,EURUSD,0
1102126,3625296,2021.02.16 12:35:00,2021.02.16 14:12:28,-0.02,USDCHF,1
1102114,3625896,2021.02.16 13:05:01,2021.02.16 15:32:58,-3.93,EURUSD,0
1239127,6312100,2021.02.22 11:00:02,2021.02.22 17:03:18,-6.78,USDJPY,0
1239127,6309493,2021.02.22 10:00:01,2021.02.22 17:03:24,-7.18,USDJPY,0
1239108,6296441,2021.02.22 01:00:01,2021.02.23 12:00:00,1.48,EURAUD,1
1239125,6296427,2021.02.22 01:00:01,2021.02.23 14:00:01,-0.13,USDCAD,1
1239109,6299510,2021.02.22 03:00:01,2021.02.23 15:00:00,-3.72,EURCAD,1
1239109,6301491,2021.02.22 04:00:01,2021.02.23 17:00:01,-5.62,EURCAD,1
1239109,6303184,2021.02.22 05:00:01,2021.02.23 18:00:02,-3.10,EURCAD,1
1239109,6303315,2021.02.22 05:07:17,2021.02.23 18:00:02,-3.22,EURCAD,1
1239107,6304277,2021.02.22 06:00:01,2021.02.23 18:11:57,-9.82,CHFJPY,0
1239107,6303180,2021.02.22 05:00:01,2021.02.23 18:15:21,-10.20,CHFJPY,0
1239107,6299513,2021.02.22 03:00:01,2021.02.23 18:17:43,-9.81,CHFJPY,0
1239107,6303375,2021.02.22 05:09:47,2021.02.23 18:22:04,-10.20,CHFJPY,0
1239126,6341434,2021.02.23 10:00:01,2021.02.23 19:22:45,6.98,USDCHF,0
1239126,6338706,2021.02.23 07:00:01,2021.02.23 19:38:36,8.84,USDCHF,0
1239125,6312099,2021.02.22 11:00:02,2021.02.23 21:00:00,2.79,USDCAD,1
1239105,6307210,2021.02.22 09:00:00,2021.02.23 21:45:03,-6.85,CADCHF,1
1239126,6337546,2021.02.23 05:00:00,2021.02.23 21:48:02,10.82,USDCHF,0
1239105,6335744,2021.02.23 03:00:02,2021.02.23 21:49:43,9.21,CADCHF,0
1239105,6335075,2021.02.23 02:00:01,2021.02.23 21:57:32,9.26,CADCHF,0
1239113,6297826,2021.02.22 02:00:01,2021.02.23 22:00:00,-3.51,EURNZD,0
1239125,6307231,2021.02.22 09:00:01,2021.02.23 22:00:01,0.94,USDCAD,1
1239115,6303183,2021.02.22 05:00:01,2021.02.23 22:00:01,3.22,GBPAUD,0
1239115,6303388,2021.02.22 05:10:16,2021.02.23 22:00:01,2.18,GBPAUD,0
1239105,6301443,2021.02.22 04:00:00,2021.02.23 22:21:45,-8.18,CADCHF,1
1239105,6336787,2021.02.23 04:00:01,2021.02.23 22:34:35,9.21,CADCHF,0
1239106,6296426,2021.02.22 01:00:01,2021.02.23 23:00:00,-0.43,CADJPY,0
1239115,6304276,2021.02.22 06:00:01,2021.02.23 23:00:00,3.02,GBPAUD,0
1239113,6299483,2021.02.22 03:00:00,2021.02.23 23:00:01,-3.48,EURNZD,0
1239108,6299466,2021.02.22 03:00:00,2021.02.24 00:02:11,0.82,EURAUD,1
1239126,6347432,2021.02.23 14:00:01,2021.02.24 01:00:00,5.09,USDCHF,0
1239119,6296433,2021.02.22 01:00:01,2021.02.24 03:00:00,0.31,GBPNZD,0
1239111,6296432,2021.02.22 01:00:01,2021.02.24 03:00:00,6.40,EURGBP,1
1239126,6314809,2021.02.22 12:00:00,2021.02.24 03:00:00,6.75,USDCHF,0
1239116,6296419,2021.02.22 01:00:01,2021.02.24 03:00:00,7.29,GBPCAD,0
1239123,6296435,2021.02.22 01:00:01,2021.02.24 03:00:01,3.95,NZDJPY,0
1239112,6296440,2021.02.22 01:00:01,2021.02.24 03:00:01,1.68,EURJPY,0
1239113,6296434,2021.02.22 01:00:01,2021.02.24 03:00:01,-6.59,EURNZD,0
1239101,6334412,2021.02.23 01:00:05,2021.02.24 03:06:31,9.83,AUDCHF,0
1239111,6309467,2021.02.22 10:00:00,2021.02.24 03:18:28,10.38,EURGBP,1
1239118,6312098,2021.02.22 11:00:02,2021.02.24 03:22:50,-12.82,GBPJPY,1
1239111,6306325,2021.02.22 08:00:01,2021.02.24 03:22:50,10.03,EURGBP,1
1239116,6307232,2021.02.22 09:00:01,2021.02.24 03:22:53,12.20,GBPCAD,0
1239111,6305361,2021.02.22 07:00:00,2021.02.24 03:22:54,10.34,EURGBP,1
1239111,6304278,2021.02.22 06:00:01,2021.02.24 03:22:55,10.69,EURGBP,1
1239116,6306329,2021.02.22 08:00:01,2021.02.24 03:22:55,13.15,GBPCAD,0
1239116,6309491,2021.02.22 10:00:01,2021.02.24 03:22:57,12.75,GBPCAD,0
1239116,6305338,2021.02.22 07:00:00,2021.02.24 03:22:58,14.02,GBPCAD,0
1239111,6303208,2021.02.22 05:00:02,2021.02.24 03:22:58,12.31,EURGBP,1
1239111,6303367,2021.02.22 05:09:10,2021.02.24 03:22:59,12.31,EURGBP,1
1239116,6304242,2021.02.22 06:00:00,2021.02.24 03:23:00,14.88,GBPCAD,0
1239118,6309466,2021.02.22 10:00:00,2021.02.24 03:23:01,18.12,GBPJPY,0
1239111,6297813,2021.02.22 02:00:01,2021.02.24 03:23:01,13.67,EURGBP,1
1239111,6299511,2021.02.22 03:00:01,2021.02.24 03:23:01,13.33,EURGBP,1
1239111,6301490,2021.02.22 04:00:01,2021.02.24 03:23:01,13.53,EURGBP,1
1239118,6306327,2021.02.22 08:00:01,2021.02.24 03:23:03,18.82,GBPJPY,0
1239116,6303185,2021.02.22 05:00:01,2021.02.24 03:23:03,16.30,GBPCAD,0
1239101,6297816,2021.02.22 02:00:01,2021.02.24 03:23:58,14.09,AUDCHF,0
1239119,6297809,2021.02.22 02:00:01,2021.02.24 04:00:01,3.30,GBPNZD,0
1239123,6297812,2021.02.22 02:00:01,2021.02.24 04:00:00,5.01,NZDJPY,0
1239118,6297815,2021.02.22 02:00:01,2021.02.24 04:00:01,13.30,GBPJPY,0
1239116,6297808,2021.02.22 02:00:01,2021.02.24 04:00:01,11.34,GBPCAD,0
1239113,6303207,2021.02.22 05:00:02,2021.02.24 04:00:01,4.32,EURNZD,1
1239113,6303386,2021.02.22 05:10:09,2021.02.24 04:00:01,4.98,EURNZD,1
1239112,6297810,2021.02.22 02:00:01,2021.02.24 04:00:01,1.81,EURJPY,0
1239115,6297811,2021.02.22 02:00:01,2021.02.24 04:00:01,4.66,GBPAUD,0
1239125,6327625,2021.02.22 18:00:01,2021.02.24 04:00:02,-3.93,USDCAD,0
1239125,6319661,2021.02.22 15:00:01,2021.02.24 04:00:02,4.32,USDCAD,1
1239113,6301492,2021.02.22 04:00:01,2021.02.24 05:00:00,-3.96,EURNZD,0
1239116,6299514,2021.02.22 03:00:01,2021.02.24 05:00:01,11.28,GBPCAD,0
1239119,6299512,2021.02.22 03:00:01,2021.02.24 05:00:00,1.69,GBPNZD,0
1239112,6299482,2021.02.22 03:00:00,2021.02.24 05:00:00,3.49,EURJPY,0
1239125,6329356,2021.02.22 19:00:02,2021.02.24 05:00:01,-2.57,USDCAD,0
1239118,6299515,2021.02.22 03:00:01,2021.02.24 05:00:01,14.03,GBPJPY,0
1239106,6301493,2021.02.22 04:00:01,2021.02.24 06:00:00,0.27,CADJPY,0
1239106,6304280,2021.02.22 06:00:01,2021.02.24 06:00:00,0.77,CADJPY,0
1239123,6301489,2021.02.22 04:00:01,2021.02.24 06:00:01,3.08,NZDJPY,0
1239119,6301444,2021.02.22 04:00:00,2021.02.24 06:00:01,5.08,GBPNZD,0
1239109,6304274,2021.02.22 06:00:01,2021.02.24 06:00:01,-0.38,EURCAD,1
1239112,6301461,2021.02.22 04:00:00,2021.02.24 06:00:01,1.53,EURJPY,0
1239118,6301488,2021.02.22 04:00:01,2021.02.24 06:00:01,11.40,GBPJPY,0
1239106,6303178,2021.02.22 05:00:01,2021.02.24 07:00:01,0.75,CADJPY,0
1239106,6303373,2021.02.22 05:09:41,2021.02.24 07:00:01,1.09,CADJPY,0
1239115,6330930,2021.02.22 20:00:01,2021.02.24 07:00:01,8.91,GBPAUD,0
1239125,6332576,2021.02.22 22:00:01,2021.02.24 07:00:01,-1.90,USDCAD,0
1239119,6303182,2021.02.22 05:00:01,2021.02.24 07:00:01,5.01,GBPNZD,0
1239116,6303389,2021.02.22 05:10:20,2021.02.24 07:00:01,10.79,GBPCAD,0
1239119,6303390,2021.02.22 05:10:29,2021.02.24 07:00:01,3.90,GBPNZD,0
1239112,6303181,2021.02.22 05:00:01,2021.02.24 07:00:01,1.33,EURJPY,0
1239112,6303320,2021.02.22 05:07:40,2021.02.24 07:00:01,1.85,EURJPY,0
1239118,6303179,2021.02.22 05:00:01,2021.02.24 07:00:01,12.53,GBPJPY,0
1239118,6303366,2021.02.22 05:09:07,2021.02.24 07:00:01,12.95,GBPJPY,0
1239118,6304275,2021.02.22 06:00:01,2021.02.24 08:00:00,12.81,GBPJPY,0
1239105,6304247,2021.02.22 06:00:00,2021.02.24 08:00:01,9.09,CADCHF,0
1239112,6304279,2021.02.22 06:00:01,2021.02.24 08:00:01,1.33,EURJPY,0
1239123,6304239,2021.02.22 06:00:00,2021.02.24 08:00:01,4.71,NZDJPY,0
1239125,6333582,2021.02.22 23:00:01,2021.02.24 08:00:01,2.43,USDCAD,1
1239113,6316734,2021.02.22 13:00:01,2021.02.24 09:00:01,-8.21,EURNZD,0
1239112,6305386,2021.02.22 07:00:02,2021.02.24 09:00:01,1.09,EURJPY,0
1239119,6305360,2021.02.22 07:00:00,2021.02.24 09:00:01,4.42,GBPNZD,0
1239119,6306328,2021.02.22 08:00:01,2021.02.24 09:00:01,5.77,GBPNZD,0
1239118,6305385,2021.02.22 07:00:02,2021.02.24 09:00:01,14.09,GBPJPY,0
1239109,6307230,2021.02.22 09:00:01,2021.02.24 10:00:00,-1.27,EURCAD,1
1239123,6306323,2021.02.22 08:00:01,2021.02.24 10:00:00,5.51,NZDJPY,0

1239112,6306334,2021.02.22 08:00:01,2021.02.24 10:00:00,2.29,EURJPY,0
1239105,6332565,2021.02.22 22:00:00,2021.02.24 10:34:50,11.93,CADCHF,0
1239105,6327622,2021.02.22 18:00:01,2021.02.24 10:35:30,12.07,CADCHF,0
1239106,6307224,2021.02.22 09:00:00,2021.02.24 11:00:01,2.03,CADJPY,0
1239119,6307225,2021.02.22 09:00:00,2021.02.24 11:00:01,-0.63,GBPNZD,0
1239109,6309489,2021.02.22 10:00:01,2021.02.24 12:00:00,1.12,EURCAD,1
1239112,6309494,2021.02.22 10:00:01,2021.02.24 12:00:00,4.63,EURJPY,0
1239119,6309492,2021.02.22 10:00:01,2021.02.24 12:00:01,-0.72,GBPNZD,0
1239109,6312095,2021.02.22 11:00:02,2021.02.24 13:00:00,0.52,EURCAD,1
1239127,6316744,2021.02.22 13:00:01,2021.02.24 13:00:00,1.17,USDJPY,0
1239108,6312097,2021.02.22 11:00:02,2021.02.24 13:00:00,1.42,EURAUD,1
